Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Dominique Wilkins*,SF,23,ATL,82,32.9,17.5,5.8,1.6,1.0,0.8,2.2,0.493,0.182,0.495,0.493,0.682,1982-1983,16.6,0.524,23.9,2.9,2.9,5.8,0.103,1.2,-0.6,0.5,1.7
Jeff Wilkins,C,27,UTA,81,28.5,11.5,7.4,1.6,0.5,0.5,2.3,0.477,,0.478,0.477,0.78,1982-1983,11.6,0.517,18.5,0.1,2.3,2.4,0.049,-2.4,-1.2,-3.6,-0.9
Buck Williams,PF,22,NJN,82,36.1,17.0,12.5,1.5,1.1,1.3,3.0,0.588,,0.59,0.588,0.62,1982-1983,18.6,0.611,18.4,5.5,5.9,11.4,0.185,1.6,0.4,2.0,3.0
Gus Williams,PG,29,SEA,80,34.5,20.0,2.6,8.0,2.3,0.3,2.9,0.477,0.047,0.491,0.478,0.751,1982-1983,20.5,0.517,25.8,5.2,3.3,8.5,0.148,3.6,0.6,4.2,4.3
Herb Williams,C,24,IND,78,32.2,16.9,7.5,3.4,0.7,2.2,2.9,0.499,0.0,0.502,0.499,0.705,1982-1983,17.4,0.522,23.3,1.7,1.8,3.5,0.067,0.6,0.2,0.8,1.8
Ray Williams,PG,28,KCK,72,30.1,15.4,4.5,7.9,1.7,0.4,4.7,0.392,0.203,0.406,0.399,0.769,1982-1983,14.4,0.457,27.5,-1.5,2.4,0.9,0.021,-0.3,-0.9,-1.1,0.5
Rob Williams,PG,21,DEN,74,19.5,7.0,1.8,4.9,1.2,0.2,2.5,0.408,0.133,0.417,0.41,0.753,1982-1983,10.7,0.473,18.7,-0.8,0.7,-0.1,-0.004,-2.8,-1.3,-4.1,-0.8
Sam Williams,PF,23,GSW,75,20.4,8.4,5.2,0.6,0.9,1.2,1.3,0.526,,0.527,0.526,0.719,1982-1983,15.6,0.566,16.8,2.0,1.7,3.7,0.117,-0.9,0.3,-0.5,0.6
Sly Williams,PF,25,NYK,68,20.4,11.9,4.3,2.0,1.1,0.0,2.0,0.485,0.105,0.497,0.487,0.68,1982-1983,18.2,0.53,27.5,1.2,2.6,3.8,0.132,1.1,1.1,2.2,1.5
Bill Willoughby,SF,25,TOT,62,18.5,5.5,3.2,1.0,0.4,0.3,1.0,0.454,0.429,0.455,0.463,0.782,1982-1983,8.8,0.493,14.2,0.4,0.8,1.2,0.05,-2.1,-0.7,-2.7,-0.2
Bill Willoughby,SF,25,SAS,52,20.4,6.1,3.7,1.1,0.5,0.3,1.1,0.461,0.462,0.461,0.471,0.774,1982-1983,9.1,0.501,14.0,0.5,0.7,1.2,0.052,-1.9,-0.7,-2.6,-0.2
Brian Winters,SG,30,MIL,57,23.9,10.6,1.9,2.7,0.8,0.1,1.4,0.434,0.324,0.449,0.453,0.859,1982-1983,12.1,0.484,21.4,0.7,1.4,2.1,0.074,-1.3,-0.7,-2.0,0.0
Al Wood,SF,24,SDC,76,24.0,10.9,3.1,1.8,0.7,0.5,1.5,0.464,0.3,0.475,0.474,0.77,1982-1983,13.0,0.509,19.7,1.9,0.4,2.3,0.061,-0.1,-1.6,-1.7,0.1
Mike Woodson,SG,24,KCK,81,30.0,18.2,3.1,3.1,1.7,0.7,2.1,0.506,0.212,0.515,0.509,0.79,1982-1983,18.9,0.558,23.7,5.3,2.4,7.8,0.153,2.5,0.9,3.4,3.3
Orlando Woolridge,SF,23,CHI,57,28.5,16.5,5.2,1.7,0.7,0.8,2.8,0.58,0.0,0.583,0.58,0.638,1982-1983,17.0,0.608,22.1,2.9,0.8,3.6,0.107,1.4,-1.1,0.4,1.0
James Worthy*,SF,21,LAL,77,25.6,13.4,5.2,1.7,1.2,0.8,2.3,0.579,0.25,0.581,0.58,0.624,1982-1983,17.4,0.594,21.0,3.0,2.1,5.1,0.125,1.0,-0.1,0.8,1.4
